orsche|1495604112|2001-12-12 08:50:57|1.99
sarahasarah|1495481433|2001-12-14 10:45:05|236.20
Glen|1495274784|2001-12-11 09:22:02|8.80
jeremy1920|1495481433|2001-12-12 15:53:39|142.20
vantelben|1495501599|2001-12-14 14:19:05|92.29
dstss|1495377041|2001-12-11 02:50:11|11.62
10sluver|1495165128|2001-12-12 14:15:07|9.65
hiflyerws|1495617637|2001-12-13 10:52:03|5.05
dukeytoon|1495652192|2001-12-13 01:09:44|23.25
msfifi|1495165128|2001-12-13 00:45:07|10.46
hbcrouch|1495627165|2001-12-16 04:51:12|10.84
mainetique|1495408900|2001-12-11 05:54:59|4.44
mrpiddles@netzero.net|1495324246|2001-12-13 12:26:54|54.66
Calvin|1495411527|2001-12-12 22:11:34|6.62
moriginals|1495553780|2001-12-12 06:24:12|10.00
summerof64|1495165128|2001-12-12 03:45:07|8.85
tsinberkley|1495341130|2001-12-14 16:52:29|20.00
professortom|1495468745|2001-12-16 23:13:08|18.11
bargainland-liquidation|1495368525|2001-12-14 06:57:43|29.25
astro-dog|1495165128|2001-12-15 05:15:07|14.50
auctions@compexbr.com|1495302878|2001-12-13 06:12:27|157.00
bargain-nook|1495481433|2001-12-10 16:45:05|38.80
peddetoo@aol.com|1495248579|2001-12-11 17:46:09|19.28
sdsportinggood|1495248579|2001-12-14 14:56:44|32.28
ltdedition1|1495368525|2001-12-14 22:14:05|32.00
fairlady33|1495324246|2001-12-13 23:38:54|61.25
auctions@compexbr.com|1495259196|2001-12-13 12:28:29|29.25
mbcoop|1495220711|2001-12-10 15:03:46|2.00
lucille51|1495647065|2001-12-13 21:40:52|35.62
frozenflamingos|1495561434|2001-12-12 06:44:34|24.95
1hakuin|1495259196|2001-12-10 08:06:40|12.38
antiquarianbookseller|1495364182|2001-12-14 11:56:33|10.00
wildthings_scream_profiler|1495377041|2001-12-11 18:06:33|12.43
cjdl2000|1495408900|2001-12-12 21:54:59|8.75
doyleka|1495341130|2001-12-11 04:52:29|12.85
bucklepros|1495524863|2001-12-15 08:28:09|75.00
sheltonwilliam@hotmail.com|1495252700|2001-12-10 16:33:39|6.38
johnnywishone|1495591518|2001-12-12 08:13:04|2.00
grumpyoldmenfan|1495617637|2001-12-12 18:04:03|4.04
shynsw33tx|1495481433|2001-12-10 21:02:13|48.20
stocklots|1495501599|2001-12-13 04:43:05|69.86
cyberfinds4u|1495481433|2001-12-10 12:27:56|29.40
olliverrs|1495167593|2001-12-13 10:12:05|11.58
atomicdog|1495274084|2001-12-13 17:20:32|15.50
fish987|1495631180|2001-12-13 07:26:37|9.50
trish1997|1495435823|2001-12-12 13:40:36|9.99
kidsgarb|1495626317|2001-12-11 10:11:04|9.99
jirvin@tyler.net|1495159628|2001-12-13 14:36:11|123.72
asiadragon|1495628726|2001-12-16 12:20:12|45.00
jedauctions|1495398962|2001-12-11 06:49:17|3.12
jbpups|1495341130|2001-12-14 00:04:29|18.57
meandoe@jps.net|1495408900|2001-12-13 13:54:59|10.47
ebarton@medt.com|1495248579|2001-12-11 07:53:12|17.42
tpvonnieda|1495652192|2001-12-16 21:51:00|45.34
cncmn|1495312837|2001-12-11 12:31:06|30.00
jvella7000@aol.com|1495185409|2001-12-13 13:35:41|3.25
rhstudio@rochester.rr.com|1495507721|2001-12-12 03:53:31|1.88
cdparker1|1495341130|2001-12-10 12:04:29|11.42
alexmom99|1495547100|2001-12-11 21:38:48|10.50
iluvpizza|1495517112|2001-12-13 05:39:16|10.45
klausherzog|1495481433|2001-12-13 21:53:39|208.00
chandler96458@cs.com|1495628726|2001-12-11 20:20:12|16.99
glcadams|1495617637|2001-12-14 03:40:03|6.06
mkygrl3|1495572841|2001-12-12 02:39:43|6.67
tlaubacher|1495627165|2001-12-13 23:48:03|6.91
yesterdayspc|1495341130|2001-12-13 07:16:29|17.14
bnewsom@mindspring.com|1495547100|2001-12-13 07:14:48|11.02
fififufuffafa|1495248579|2001-12-15 10:42:37|36.00
station521|1495380345|2001-12-11 14:24:01|9.99
phildoggz|1495571275|2001-12-12 21:57:07|1.00
goodwill6|1495302878|2001-12-15 14:12:27|255.00
mike0045|1495385608|2001-12-11 14:38:34|2.00
laimabean|1495521302|2001-12-16 01:05:12|17.50
katyintx|1495248579|2001-12-10 12:07:19|13.71
m.ursi|1495324246|2001-12-14 22:02:54|74.42
Glen|1495302878|2001-12-13 15:32:27|173.33
lauriegoh|1495274784|2001-12-11 16:02:02|10.10
barrajamarco|1495248579|2001-12-12 03:39:05|21.14
hotsexywear.com|1495324246|2001-12-10 06:02:54|8.57
wassermannblau1|1495324246|2001-12-15 09:14:54|81.00
nellie1064|1495583208|2001-12-11 20:20:53|3.91
tank1169@aol.com|1495341130|2001-12-11 21:40:29|14.28
ocular@gte.net|1495628827|2001-12-12 10:19:30|19.95
floridasorange|1495468745|2001-12-15 03:33:01|14.53
solutionsperiod|1495381972|2001-12-11 14:29:06|5.99
popculturephotos|1495627165|2001-12-11 18:44:53|2.97
bayerboy2@cs.com|1495408900|2001-12-10 13:54:59|2.72
corky7|1495408900|2001-12-15 21:54:59|16.50
jennibrumbaugh@hotmail.com|1495411527|2001-12-13 22:11:34|8.50
masonjar2|1495274784|2001-12-13 21:22:02|20.51
dollylillymouse|1495259196|2001-12-14 19:01:13|36.00
reminisc|1495368525|2001-12-12 09:08:38|21.00
Glen|1495302878|2001-12-11 07:32:27|75.33
j.cagney|1495524072|2001-12-12 04:49:01|275.00
zippityzoom|1495364182|2001-12-11 09:16:33|6.67
playtyme1961@aol.com|1495324246|2001-12-12 14:02:54|41.50
krebs4|1495165128|2001-12-10 20:15:07|6.42
simonzipay|1495274784|2001-12-10 06:42:02|3.60
millstor@swbell.net|1495468745|2001-12-10 21:39:24|6.18
cherchezmoi|1495220711|2001-12-10 03:03:46|1.50
sonyatats|1495408900|2001-12-12 13:54:59|7.89
maureeniinc|1495635660|2001-12-11 22:42:40|9.88
nlund1|1495572841|2001-12-13 15:59:43|7.83
jnmagoon@worldpath.net|1495481433|2001-12-11 14:10:48|85.80
attogeneroso|1495220711|2001-12-13 03:03:46|4.50
fashion455|1495167593|2001-12-14 04:52:05|12.50
jharley78|1495481433|2001-12-14 02:10:48|217.40
sexyundies|1495375104|2001-12-11 14:14:28|8.99
treasuresjust4u|1495627165|2001-12-11 09:54:22|2.31
c5guru@aol.com|1495524863|2001-12-11 20:28:09|21.44
coolone@viacools.com|1495165128|2001-12-09 23:15:07|4.81
wolvergambit|1495377041|2001-12-12 09:22:55|13.25
corwin32|1495468745|2001-12-15 18:06:23|15.73
Glen|1495651439|2001-12-12 03:05:58|12.74
mourgos|1495481433|2001-12-14 19:19:22|255.00
krystl1|1495401430|2001-12-14 23:32:15|14.53
murph52|1495481433|2001-12-11 05:36:30|67.00
moodeeqt@yahoo.com|1495628726|2001-12-14 23:00:12|35.66
atic|1495627165|2001-12-14 17:29:06|8.22
nealdeals|1495408900|2001-12-15 05:54:59|14.78
netricks|1495370155|2001-12-11 20:05:54|7.25
cutiger89|1495206077|2001-12-11 22:23:51|13.76
priscillaspretties|1495401430|2001-12-12 10:26:48|9.76
drakmann|1495411527|2001-12-10 22:11:34|2.88
--crash--|1495285091|2001-12-11 05:42:24|6.50
beckman@globaldialog.com|1495234712|2001-12-11 09:42:24|4.95
ttduchess|1495468745|2001-12-16 08:39:46|16.92
mr.movie|1495165128|2001-12-11 06:45:07|7.23
mrpantless|1495185409|2001-12-11 13:35:41|2.12
wagedave@aol.com|1495165128|2001-12-14 08:15:07|12.88
hula-baloo|1495481433|2001-12-12 07:19:22|123.40
zarlin@webtv.net|1495521302|2001-12-15 13:53:12|16.12
Glen|1495338413|2001-12-11 13:12:14|8.99
koolkids1813|1495627165|2001-12-15 11:10:09|9.53
comicdog|1495500052|2001-12-12 03:25:06|24.00
ropacaliente|1495364182|2001-12-13 17:16:33|9.17
fran24112|1495159628|2001-12-14 18:36:11|130.50
paulftsr|1495259196|2001-12-14 03:44:51|32.62
okbohn|1495627165|2001-12-14 08:38:34|7.56
grucrew|1495324246|2001-12-13 01:14:54|48.08
gradem@bigpond.com|1495302878|2001-12-14 00:52:27|189.66
theshoppingshack|1495481433|2001-12-14 06:27:56|226.80
next_time_round|1495652192|2001-12-14 14:14:14|32.08
mrspugalug@cs.com|1495468745|2001-12-12 17:19:31|9.76
sherri1362|1495302878|2001-12-12 20:52:27|140.66
steelewolfe|1495481433|2001-12-12 03:02:13|114.00
doctorstrange1|1495604107|2001-12-12 08:50:56|1.99
junkman101|1495377041|2001-12-14 22:28:22|16.50
rmyr3@hotmail.com|1495159628|2001-12-11 06:36:11|110.16
paday1|1495302878|2001-12-14 19:32:27|222.33
chynna4|1495468745|2001-12-17 13:46:31|19.31
captwhiz|1495252700|2001-12-11 16:33:39|7.77
surely-shoes|1495481433|2001-12-13 09:02:13|179.80
jeffsstuff@earthlink.net|1495632125|2001-12-14 04:29:36|6.25
judwal|1495274784|2001-12-12 18:42:02|15.31
rc-moonpie|1495628726|2001-12-12 05:40:12|19.33
skkistler@aol.com|1495519579|2001-12-13 05:47:22|10.50
5ross|1495652192|2001-12-11 12:05:14|14.41
reinshaw@pacifier.com|1495320676|2001-12-12 06:44:27|9.99
petepainter|1495159628|2001-12-13 00:36:11|120.33
helhel19@hotmail.com|1495628726|2001-12-11 11:00:12|14.66
playboybunny3|1495221722|2001-12-13 15:06:39|7.49
ebay-sales@netquake.net|1495285091|2001-12-10 17:42:24|6.00
rustyspurwy|1495628726|2001-12-14 04:20:12|31.00
mountainwood|1495221722|2001-12-11 15:06:39|7.24
glassbead|1495274084|2001-12-12 17:20:32|14.12
Calvin|1495259196|2001-12-11 14:39:24|19.12
dts70|1495628726|2001-12-15 17:40:12|40.33
jazbo@concentric.net|1495206928|2001-12-11 08:25:19|8.99
sakkasan|1495652192|2001-12-16 03:18:45|40.92
advantag99|1495481433|2001-12-11 22:45:05|104.60
minn67|1495411527|2001-12-11 22:11:34|4.75
magus_001|1495583208|2001-12-13 02:53:37|5.94
gazza@garyharvey.fsworld.co.uk|1495220711|2001-12-14 03:03:46|5.50
ame_0120@yahoo.com|1495583208|2001-12-14 09:26:20|7.97
gary@sunglasssales.com|1495603359|2001-12-14 02:49:01|3.25
love-to-collect|1495555469|2001-12-14 00:27:07|10.71
valerie47|1495517112|2001-12-11 20:03:16|10.20
mollypops|1495631180|2001-12-14 04:26:37|10.01
fullhouse5@aol.com|1495167593|2001-12-11 20:52:05|9.75
simpsational|1495408900|2001-12-11 21:54:59|6.17
slynch@his.com|1495233247|2001-12-12 10:50:00|2.25
jncdmerle@msn.com|1495501599|2001-12-11 02:19:05|36.21
thov|1495274784|2001-12-11 02:42:02|7.50
ybr33@bluevalley.net|1495165128|2001-12-11 17:15:07|8.04
amelielouise|1495521302|2001-12-13 05:53:12|9.25
4pebs|1495364182|2001-12-12 22:36:33|8.33
jaywooldridge|1495481433|2001-12-14 15:02:13|245.60
luckylu7|1495368525|2001-12-10 11:19:32|12.75
cliffordbeer|1495206077|2001-12-13 11:43:51|16.27
annakac|1495481433|2001-12-11 18:27:56|95.20
maxsmoma|1495165128|2001-12-14 18:45:07|13.69
silver8star|1495477711|2001-12-13 03:04:09|15.50
kimberley*sue|1495521302|2001-12-12 18:41:12|7.87
swiney@se-tel.com|1495521302|2001-12-11 20:17:12|5.12
1-800wow|1495259196|2001-12-10 23:23:02|15.75
ssmartquilt|1495468745|2001-12-11 12:12:46|7.38
rdolo|1495603220|2001-12-12 08:48:44|1.99
smaug64|1495401430|2001-12-11 19:10:26|8.57
rizainvestments|1495274784|2001-12-11 22:42:02|11.41
laptopbroker|1495627165|2001-12-16 13:41:44|11.50
jeffisinindy@aol.com|1495408900|2001-12-14 05:54:59|12.19
melsch|1495521302|2001-12-10 21:53:12|2.37
dolllady00|1495583208|2001-12-12 11:37:15|4.93
ccc867|1495555469|2001-12-15 10:03:07|13.00
hpopnecker|1495628726|2001-12-14 13:40:12|33.33
kingquad|1495627165|2001-12-15 02:19:37|8.88
zbear|1495377041|2001-12-10 11:33:49|10.80
silpugs|1495647065|2001-12-11 08:35:24|15.12
steve_stuff|1495627165|2001-12-13 14:57:31|6.25
clairbelle|1495398962|2001-12-12 16:25:17|3.24
jeffk96|1495413120|2001-12-12 17:30:14|27.00
Antonios|1495206077|2001-12-10 09:03:51|11.25
shenalittlebear|1495627165|2001-12-12 03:35:25|3.62
jackie1953|1495396359|2001-12-11 15:04:46|12.95
llee1|1495647065|2001-12-15 19:29:57|51.00
bamababy_tahoe|1495377041|2001-12-14 07:12:00|15.69
thriftytreasure@webtv.net|1495280414|2001-12-11 11:31:59|9.99
mitsuko|1495220711|2001-12-15 03:03:46|6.50
nlreen|1495401430|2001-12-10 12:37:42|6.19
JW|1495628726|2001-12-13 00:20:12|23.99
autobody@vbe.com|1495468745|2001-12-13 22:26:16|12.15
robandval|1495206077|2001-12-11 03:43:51|12.50
shanndra|1495368525|2001-12-11 17:52:16|18.25
tomy-san|1495159628|2001-12-10 16:36:11|106.77
hallsnostalgia|1495408900|2001-12-15 13:54:59|15.64
libbyhall|1495413120|2001-12-11 07:54:14|25.99
big_brian_b@hotmail.com|1495631180|2001-12-15 01:26:37|10.51
plunk16@aol.com|1495274784|2001-12-13 01:22:02|16.61
listmommy|1495324246|2001-12-11 15:38:54|28.33
mfmaunder@aol.com|1495248579|2001-12-14 05:03:48|30.43
rdolsky1@kscable.com|1495627165|2001-12-11 01:03:50|1.66
lucad@aol.com|1495627165|2001-12-15 20:00:41|10.19
w.brombach|1495468745|2001-12-14 12:59:39|13.34
star-shots|1495657682|2001-12-12 03:24:36|15.25
mjohn@c2i2.com|1495324246|2001-12-10 17:14:54|15.16
marniesahn|1495159628|2001-12-10 02:36:11|103.38
heman8|1495521302|2001-12-12 07:29:12|6.49
monkeyhouse-entertainment|1495259196|2001-12-12 05:55:46|22.50
hmgifts|1495159628|2001-12-11 20:36:11|113.55
mmurphy66|1495647065|2001-12-12 15:08:08|25.37
made@swbell.net|1495608988|2001-12-13 10:19:04|8.50
harval1|1495647065|2001-12-15 04:13:35|45.87
parker983|1495274784|2001-12-10 00:02:02|2.30
kickman10@aol.com|1495603359|2001-12-12 22:49:01|2.83
carrie_james|1495555469|2001-12-12 14:51:07|8.42
expertcomix|1495370155|2001-12-10 20:05:54|6.62
satgurl|1495220711|2001-12-12 15:03:46|4.00
vilentfemme|1495555469|2001-12-11 05:15:07|6.13
natureannie|1495628726|2001-12-13 19:00:12|28.66
cinnamon*stix|1495477711|2001-12-11 17:28:09|15.25
missykay63|1495652192|2001-12-17 16:23:15|49.76
granolagirls|1495468745|2001-12-18 04:19:53|20.50
clothesjunkie|1495603359|2001-12-11 18:49:01|2.41
junkman101|1495413303|2001-12-12 06:19:46|9.99
carolpoole|1495302878|2001-12-10 03:32:27|26.32
momndad3|1495475912|2001-12-12 01:41:53|6.00
sekanocc|1495331743|2001-12-11 13:02:02|4.99
paperfantasy|1495302878|2001-12-12 02:12:27|107.99
sloman2l|1495524863|2001-12-13 22:52:09|53.57
