1678212234|"New Bright Cat's Eye John D Marbles Set"|19.99|19.99|0|NULL|inerchild|2001-12-20 05:00:52|2001-12-15 05:00:52|".titledata { font-family: verdana, sans-serif; font-size:17px; color:#ffffff; font-weight : bold; } .description { font-family: verdana, sans-serif; color:#000000; } .link { font-family: verdana, sans-serif; font-size:12px; underline; } HR { color: #000000; } New Bright Cat's Eye John D Marbles Set Do you collect advertising marbles? Then, you need to add this John Deere assortment to your collection. If not, I'm sure you know a Deere collector within the circle of your family and friends to bid on them for. But, of course, if you want them for yourself, you will not be disappointed in this assortment. Money orders, cashier checks, and personal checks will be processed and sent the next day from receipt. Successful Bidder pays for shipping and handling of $4.75. International winners will be determined by the location. Thanks for viewing this offer and I hope you have a successful bid. Florida Residents please add 6% sales tax. Payment I accept the following forms of payment: PayPal, Billpoint, Money Order, Personal Check. Additional Information Low cost image hosting and full service auction management solutions: AuctionWatch"
1678246180|"Exclusive Coca-cola 1 1/4"" Cat Eye Marbles"|9.99|9.99|0|NULL|inerchild|2001-12-22 08:01:36|2001-12-15 08:01:36|".titledata { font-family: verdana, sans-serif; font-size:17px; color:#ffffff; font-weight : bold; } .description { font-family: verdana, sans-serif; color:#000000; } .link { font-family: verdana, sans-serif; font-size:12px; underline; } HR { color: #000000; } Exclusive Coca-cola 1 1/4"" Cat Eye Marbles Do you collect coke marbles? Are you missing this set from your collection? If not, I'm sure you know a coke collector within the circle of your family and friends to bid on this marble set. Set includes 2 inch and a quarter cat eye marbles with red script and the other Green Script. Marbles are made by Marble King and rare to find. But, of course, if you want it for yourself, you will not be disappointed in this set. Money orders, cashier checks, and personal checks will be processed and sent the next day from receipt. Successful Bidder pays for shipping and handling of $2.00. International winners will be determined by the location. Thanks for viewing this offer and I hope you have a successful bid. Florida Residents, please add 6% sales tax. Payment I accept the following forms of payment: PayPal, Billpoint, Money Order, Personal Check. Additional Information Click image to view larger version Low cost image hosting and full service auction management solutions: AuctionWatch"
1678124159|"Liz Claiborne Collection CamelWool SkirtSZ 12"|5.99|5.99|0|NULL|jandldeals|2001-12-19 19:38:03|2001-12-14 19:38:03|"Liz Claiborne Collection CamelWool SkirtSZ 12 Brand: Liz Claiborne Collection Size: 12 Color: Camel Waist: 30 Hip: 42 WaistToHem: 25 Fabric: 100% Wool Laundering: Dry Clean Only Condition: Excellent Weight: 1.1 Fully lined with back 7 inch zipper, 9 inch kick pleat. Very nice wardrobe staple. Great fabric and style. Terms: Please email questions before the end of the auction. Make sure you check the item measurements, we want you to be pleased with your purchase. Please do not send your payment before you read the end of auction email that we will send to you. Emails will almost always be sent within 12 hours of auction end. We appreciate quick payment, but it is easier for our bookkeeping if all payments are done at once and not in several partial payments. Shipping by Priority mail: $4.50 for 1-2 lb packages, extra postage on heavier items or combinations. International shipping will be calculated when we know your location. Minimum $5.00. Insurance and delivery confirmation are recommended. If you do not wish to insure your purchase, we will not be responsible for packages that are not delivered. NO EXCEPTIONS. Items purchased with money orders or Paypal will be shipped within three days of payment. We try to ship daily, but there are times this is not possible. If you inform us that you are bidding on several of our items, we will combine items for shipment. If you are paying for multiple purchases with Paypal, PLEASE add the items together and pay only once. The Paypal costs are calculated on each payment, please make full payment for entire purchase at one time. Please fill out the entire Paypal form for an auction with item NAME, item NUMBER and your name/shipping address. Complete item information will help speed your delivery. All items from a non-smoking environment. And FINALLY - Thanks so much for looking at our items. Check out our other auctions for great deals on quality, name-brand clothing. Good Luck and Happy Bidding. Jan and Luci NEW! Visit our Gallery to see pictures of all of our current auctions. Sign up with PayPal and you can pay for your auction via email and we will send your item immediately. Payment Details See item description and Payment Instructions, or contact seller for more information. Payment Instructions See item description or contact seller for more information."
1678330283|"HOT WHEELS FORD GT-90 #1032 ~ONE CENT START"|0.01|0.01|0|NULL|max123@houston.rr.com|2001-12-25 12:41:12|2001-12-15 12:41:12|"HOT WHEELS FORD GT-90 #1032 ~ONE CENT START NO RESERVE!!!!!! HOT WHEELS FORD GT-90 #1032 . VERY HARD TO FIND. MINT ON CARD. ~LOOK AT PICTURES ~~~~~~~~~~~~CAN SHIP 11 CARS FOR THE SAME PRICE AS ONE!!SO LOOK AT MY OTHER AUCTIONS!!!!!! (((SHIPPING~ONLY $5.00 IN THE USA))) Click below to... View my other auctions send me email: max123@houston.rr.com _ .This ad created using *FREE* ad creation software from www.etusa.com"
1678223244|"Green sweater,size Medium"|2.00|2.00|0|NULL|nana995|2001-12-22 06:16:27|2001-12-15 06:16:27|NULL
1678307584|"NWT MONSTERS INC. L/S shirt 5T (new)"|4.25|4.25|0|NULL|zysset|2001-12-20 11:32:53|2001-12-15 11:32:53|"This is brand new with the tag attached! (the tag is the circle on the sleeve) This shirt is bright red with Mike and Sulley on the front. The second picture shows this close-up. This is actually brighter, my flash was off! This is a size 5T. Shipping is $2.00 or $3.50 priority. I ship in the US only and accept checks, money orders, paypal and billpoint. Thanks alot!! Click on a picture to enlarge ') //-- ') //-- Free Honesty Counters powered by Andale! Payment Details See item description and Payment Instructions, or contact seller for more information. Payment Instructions No Returns, This is a brand new item!"
1678148508|"GENUINE LADIES GUCCI SHOES SIZE 7 No Reserve!"|40.00|40.00|0|NULL|dean4156@aol.com|2001-12-19 20:43:37|2001-12-14 20:43:37|"GENUINE GUCCI LADIES SHOES SIZE 7B! Guaranteed Authentic GUCCI! Look GOOD With These GENUINE GUCCI SHOES!! This is Like NEW, A Gucci Box IS Included. Measurement are as Follows 9.00in from toe to heel, 3.25in at the widest point. The heel is 2.75in high. They are Brown and White with a heel made of wood. Please E-Mail with any questions! Payment can be made with PayPal, Billpoint, BidPay, Money order or Cashiers Check. Please see my Verified Profile and Bid with confidence! Winning Bidder to pay $6.50 S&H to US Addresses Via USPS Priority Mail with Confirmation #. See My eBay Store For More GUCCI!! Paying with PayPal or eBay Payment will Get You This by Christmas! Shipped USPS Priority Mail BidPay.com - the online money order auction payment service. www.BidPay.com _ Click on a picture to enlarge ') //-- ') //-- Free Honesty Counters powered by Andale! Visit Dino's Lounge today! Payment Details U.S. Shipping and Handling $6.50 Shipping Insurance per item - Sales Tax (none) _ Learn more about checkout Payment Instructions See item description or contact seller for more information."
1678284871|"JILL STUART 2001 GOLD WEDGE SANDALS 8.5"|69.00|69.00|0|NULL|closetful@hotmail.com|2001-12-20 10:22:31|2001-12-15 10:22:31|"*JILL STUART* These shoes are metallic gold. They have a 4"" wedge heel. Size 8.5. Instep measures 10"". Check out my other auctions, I've listed LOTS of designer stuff this week. READ BEFORE BIDDING!! **Payment must be completed within 7 days from close of auction.** Please e-mail questions prior to bidding. 100% Authentic. Guaranteed. Winning bidder add $8.00 for U.S. 2-3 day shipping. Shipping outside of US is slightly higher. I accept credit card payments by clicking on one of the links below for c2it.com by Citiback/AOL Quickcash, paypal or bidpay. I also accept Money Orders and Cashier's Checks. RECEIVE $10 FROM C2IT WHEN YOU SEND MONEY FOR THE FIRST TIME!"
1678224390|"Black Leather 2 Buckle Mary Jane NEW 8"|4.99|4.99|0|NULL|thesolebros|2001-12-18 06:22:25|2001-12-15 06:22:25|"Black leather upper Mary Jane with 2 buckles....NEW, never worn...size 8....$6.15 s/h...... Type in your size or the style your looking for to search our auctions. Please click here to check out our other auctions for more great shoes. If you bid on multiple auctions, we can combine the shipping to save you some money. We accept PayPal payments! Now Available for International Users International shipping cost will vary. We accept Checks, Money Orders and Credit Cards. To pay with Mastercard, Visa or Discover, you can use either or Free Honesty Counters powered by Andale! Payment Details See item description and Payment Instructions, or contact seller for more information. Payment Instructions See item description or contact seller for more information."
1678170680|"Aromatics Elixir Clinique Perfume 8 pc Spray"|15.00|15.00|0|NULL|strawberryapple|2001-12-21 22:00:40|2001-12-14 22:00:40|"AROMATICS ELIXIR by Clinique Perfume Spray Vials Item are NEW and have never been used or tested You will be receiving 8 Aromatics Elixir Pefume Spray Vials (.04 fl oz/1.2ml) Perfect size for travel or makeup bag or to try on before purchasing the larger size. $1.00 SHIPPING You will received 1 cosmatic bag. Payment Options: I accept PayPal, Money Order, Cashier's Check, and Personal Check ."
